presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana,amplitud_presion,amplitud_humedad,amplitud_viento,velocidad_resultante
991.0578,988.98,992.94,1.3791,,0.2877,85.9,18.731,1.6793,0.32,4.12,0.8421,2.9366,0.62,7.69,1.4913,-0.7037,0.2907,157.5548,144.0,2014.0,157.0,verano,junio,S,30.62,3.9600000000000364,85.6123,3.8000000000000003,0.7613804436679471
990.1403,988.74,,0.723,55.1995,,87.5,19.0245,1.7504,0.21,4.11,0.9346,2.9697,0.48,7.4,1.5302,-0.5095,0.3196,147.9024,144.0,2014.0,158.0,verano,junio,SE,33.74,,,3.9000000000000004,0.6014436050038274
,990.22,992.68,0.6962,50.7084,26.59,85.5,20.8959,2.2787,0.25,4.8,1.2761,3.6012,0.72,7.63,1.9708,-1.9242,-0.2214,186.5644,144.0,2014.0,159.0,verano,junio,S,31.32,2.4599999999999227,58.91,4.55,1.9368953508127382
991.8494,989.54,993.8,1.325,67.301,48.57,87.0,11.0736,9.31608,0.432,22.896,170.36,3.8173,0.26,8.81,-117.17,1.712,1.4659,40.5713,144.0,2014.0,160.0,invierno,marzo,NE,29.02,4.259999999999991,38.43,22.464000000000002,2.2538426764084485
992.2509,990.51,994.47,0.8034,68.3551,52.77,83.0,8.3718,8.25444,0.6120000000000001,19.152,1.3107,3.769,0.4,7.36,1.7925,0.394,0.7717,62.951,144.0,2014.0,161.0,invierno,abril,NE,24.17,3.9600000000000364,30.229999999999997,18.54,0.8664622842339995
996.1465,993.4,999.17,1.8826,78.4263,,89.2,5.4206,6.000120000000001,0.648,16.668,0.9336,3.1904,12.376136041515586,0.44,1.7265,0.7876,0.0087,0.6308,144.0,2014.0,162.0,invierno,octubre,N,23.32,5.769999999999982,,16.02,0.7876480495754432
998.5857,996.64,1000.31,1.2232,65.4815,0.4525,86.7,12.7969,7.60968,,,1.2424,3.7221,0.84,,1.6977,1.6889,0.7658,24.3893,144.0,2014.0,163.0,invierno,abril,NE,21.67,3.669999999999959,86.2475,,1.8544090298529072
993.454,990.84,997.4,2.0934,63.9928,,88.3,13.4818,1.5492,0.2,3.57,0.7204,3.0813,0.48,,1.4983,0.1731,-0.9492,280.3334,144.0,2014.0,164.0,verano,junio,O,17.92,6.559999999999945,,3.3699999999999997,0.9648545227131394
991.6363,990.81,994.0,0.7954,72.6098,0.5397,90.1,,6.12756,1.4400000000000002,13.14,0.7062,3.2116,0.8,8.35,1.1676,-0.0314,-1.2114,268.5144,144.0,2014.0,165.0,invierno,septiembre,O,20.22,3.1900000000000546,89.5603,11.700000000000001,1.211806882304272
994.2544,993.23,995.2,0.5549,,36.73,94.2,20.0249,1.8345,0.13,5.33,1.3222,3.1244,0.34,8.57,2.0525,1.1806,0.7857,33.6447,144.0,2014.0,166.0,verano,junio,NE,19.94,1.9700000000000273,57.470000000000006,5.2,1.4181469775731994
992.8268,991.34,994.64,1.1196,69.2106,52.55,88.0,10.6667,4.75632,1.116,12.384,0.6067,2.6322,0.64,6.68,1.3905,-0.1444,-0.439,251.7894,144.0,2014.0,167.0,invierno,septiembre,O,21.25,3.2999999999999545,35.45,11.268,0.46213889686976145
993.0606,991.92,994.14,0.6398,70.2683,46.59,88.9,13.6568,1.4869,0.2,3.97,0.9249,,0.4,6.16,1.5321,0.8449,,31.8949,144.0,2014.0,168.0,verano,junio,NE,23.46,2.2200000000000273,42.31,3.77,
992.8274,991.23,994.04,0.8578,64.196,39.39,92.4,16.8038,1.4342,0.16,4.82,0.9298,2.7791,0.4,8.41,1.7459,0.7003,0.3162,24.2976,144.0,2014.0,169.0,,junio,NE,18.35,2.8099999999999454,53.010000000000005,4.66,0.768376554821918
990.4567,988.87,992.76,1.2525,75.7356,54.77,90.5,12.0506,5.69736,0.6120000000000001,8.16481494,,3.316,0.4,4.35581071,1.8375,-0.0153,-1.4059,269.3774,144.0,2014.0,170.0,invierno,agosto,O,17.83,3.8899999999999864,35.73,7.552814939999999,1.4059832502558485
989.0148,987.95,990.5,0.7147,72.9859,53.31,87.1,9.3559,2.2028,0.59,3.89,0.6906,4.1719,10.399028267603486,1.56,1.2906,-0.3191,-2.1062,261.3838,144.0,2014.0,171.0,verano,octubre,O,18.01,2.5499999999999545,33.78999999999999,3.3000000000000003,2.1302354916769177
990.7974,990.09,991.45,0.4039,65.4127,0.4650999999999999,79.0,10.4281,2.3233,0.72,4.12,0.6012,4.2336,1.44,7.81,1.2677,-0.4276,-2.2379,259.1816,144.0,,172.0,verano,junio,O,19.35,1.3600000000000136,78.5349,3.4000000000000004,2.2783849916113823
991.9814,990.47,994.5,1.0521,64.8419,43.63,86.3,12.9479,6.15528,0.648,12.492,82.64,3.3459,0.36,7.61,-82.08,-0.1495,-1.4069,263.9336,144.0,2014.0,173.0,invierno,marzo,O,18.87,4.029999999999973,42.669999999999995,11.844000000000001,1.4148207872377336
,,,1.6626,69.0891,44.19,89.9,12.1935,1.4624,0.19,4.52,0.8533,2.704,0.34,6.77,1.5104,0.2598,-0.1819,324.9972,144.0,2014.0,175.0,verano,junio,NO,16.55,,45.71000000000001,4.329999999999999,0.31714925508347014
986.4566,985.07,989.0,1.1015,83.4961,0.578,95.0,9.5135,1.3764,0.27,6.14,0.7872,2.8219,0.56,9.73,1.4386,0.6689,-0.1622,346.3718,144.0,2014.0,,verano,junio,N,18.04,3.92999999999995,94.422,5.869999999999999,0.6882848610858734
989.5799,988.5,990.47,0.5468,75.0585,52.56,92.4,12.9856,6.50268,0.648,25.2,148.22,2.9648,0.4,9.93,,0.6476,0.8904,53.9721,144.0,2014.0,177.0,invierno,noviembre,NE,24.24,1.9700000000000273,39.84,24.552,1.1009986012706827
985.2396,981.35,988.05,2.0433,74.2674,46.11,91.3,13.8734,9.02484,1.332,18.320502564,1.7133,3.9868,0.74,12.13,2.519,-1.7961,-1.2043,213.8418,144.0,2014.0,179.0,invierno,marzo,SO,19.32,6.699999999999932,45.19,16.988502564,2.162478601050193
981.0251,978.35,984.81,1.9432,83.9665,67.92,94.1,6.7489,8.910359999999999,1.404,23.796000000000003,1.5266,3.7656,0.84,9.45,1.963,-1.7158,-1.2866,216.8658,144.0,2014.0,180.0,invierno,noviembre,SO,19.67,6.459999999999923,26.179999999999993,22.392000000000003,2.1446000093257487
991.6646,990.46,993.05,0.7121,63.6876,34.02,94.9,22.3969,4.77684,0.8280000000000001,14.652,0.8239,2.6183,0.52,7.2,1.5334,-0.2613,-0.8366,252.6544,144.0,2014.0,182.0,verano,enero,O,21.89,2.589999999999918,60.88,13.824,0.8764572151565643
994.1597,992.8,997.07,1.0904,59.4842,37.18,90.9,18.0353,4.99212,0.684,9.104327892000002,0.7502,2.7396,0.36,3.77793568,1.4629,0.3801,-0.262,325.4284,144.0,2014.0,183.0,invierno,enero,,27.3,4.2700000000000955,53.720000000000006,8.420327892000003,0.4616492283108464
995.7534,993.14,997.72,1.7033,53.3959,,89.7,20.9244,1.8366,0.21,6.32,1.2844,3.2765,0.6,10.25,2.2945,-1.1061,-0.7841,215.3328,144.0,2014.0,184.0,verano,julio,SO,31.28,4.580000000000041,,6.11,1.3558281675787682
987.0617,980.88,993.45,4.5651,44.85099999999999,0.2377,77.3,17.6905,2.1267,,4.79,1.2877,3.709,0.36,8.33,2.1011,-1.6287,0.5173,162.3786,144.0,2014.0,185.0,verano,junio,S,27.52,12.57000000000005,77.0623,,1.7088776960332768
984.6573,982.39,986.33,1.3739,57.79220000000001,0.3732,86.7,16.5918,7.360200000000001,0.5040000000000001,16.596,1.1444,3.389,0.28,7.38,1.8823,-1.7354,-0.2564,188.403,144.0,2014.0,187.0,,noviembre,S,24.41,3.9400000000000546,86.3268,16.092,1.7542389004921763
988.4429,983.69,991.06,,67.0718,,,6.018,2.2113,,5.5,,3.8551,0.6,8.85,1.9072,1.3392,0.2777,11.7164,144.0,2014.0,188.0,verano,julio,N,19.82,7.369999999999891,,,1.367689266609927
977.7925,974.94,980.95,1.9061,87.2514,71.2,97.0,7.8756,9.47916,2.0160000000000005,22.68,1.3818,4.2549,1.48,8.65,1.9512,-1.5239,-1.5816,226.0637,144.0,2014.0,190.0,invierno,mayo,SO,23.69,6.009999999999991,25.799999999999997,20.663999999999998,2.1962991075898564
981.6379,979.94,984.56,1.1177,88.6685,64.61,96.3,6.2496,1.2826,0.24,4.67,0.7185,2.2481,0.56,12.13,1.296,-0.1755,0.1,,144.0,2014.0,191.0,verano,julio,SE,24.37,4.619999999999891,31.689999999999998,4.43,0.20199071760850792
985.1879,983.43,986.34,0.7276,87.5567,60.08,99.5,12.773,4.5234,0.7200000000000001,17.208000000000002,83.21,2.3455,0.44,7.29,-72.02,-0.2745,-0.2846,226.0318,144.0,2014.0,192.0,invierno,octubre,SO,22.92,2.910000000000082,39.42,16.488000000000003,0.395407903309987
985.458,984.08,986.18,0.6629,70.2794,,,13.1847,5.8240799999999995,0.8280000000000001,11.833389324,0.9016,2.991,0.88,4.5360083,1.2856,0.9039,-0.0051,359.6768,144.0,2014.0,193.0,invierno,enero,N,21.28,2.099999999999909,,11.005389324000001,0.903914387538997
983.0162,981.64,985.06,1.0088,82.9234,53.0,95.4,12.3387,1.9927,,6.81,1.3991,3.0797,0.8,10.39,1.9426,-1.5015,-0.6642,203.8637,144.0,2014.0,194.0,verano,junio,SO,25.84,3.419999999999959,42.400000000000006,,1.6418477060921335
985.6881,,,2.3298,69.1016,0.4072,94.2,18.0302,2.0776,0.28,5.09,0.9671,3.7338,0.68,9.25,1.8018,-1.1216,-1.3444,230.1625,144.0,2014.0,195.0,verano,julio,SO,26.3,,93.7928,4.81,1.750827781365146
993.0519,991.32,995.38,0.8142,,43.56,92.3,16.473,1.2497,,2.98,0.5357,,0.44,5.4,0.8862,-0.2839,-0.3001,226.5884,144.0,2014.0,196.0,verano,julio,SO,25.56,4.059999999999945,48.739999999999995,,0.4131092107421474
995.1272,993.89,995.75,0.5318,66.6712,50.61,86.9,10.5795,4.10688,0.288,10.728,67.22,2.0708,0.24,5.0,,0.28,0.1336,25.5021,144.0,2014.0,197.0,invierno,,NE,27.97,1.8600000000000136,36.290000000000006,10.44,0.31024016503347857
994.8722,993.46,996.02,0.7885,62.1031,38.11,88.3,17.5737,1.3631,0.17,2.28043157,0.9484,2.3743,0.36,3.77793568,1.5619,0.5223,0.8023,56.9367,144.0,2014.0,198.0,verano,diciembre,NE,30.03,2.5599999999999454,50.19,2.1104315700000003,0.9573309668030174
993.0212,990.86,994.87,1.5412,55.864,34.5,84.9,17.2601,1.2876,0.19,2.10644769,0.763,2.2407,0.44,3.6039518,1.2689,,0.6043,72.5536,144.0,2014.0,199.0,verano,diciembre,E,32.93,4.009999999999991,50.400000000000006,1.91644769,
988.6897,985.92,991.59,2.096,51.2316,28.27,80.2,15.9368,1.2217,0.17,2.01324204,0.7505,2.2479,0.4,3.3554034,1.328,-0.2841,0.5903,115.6989,144.0,2014.0,200.0,verano,julio,SE,33.56,5.670000000000073,51.93000000000001,1.8432420400000002,0.6551083116554087
983.622,981.51,986.05,1.4958,54.1206,30.19,81.2,16.3518,1.2093,0.2,2.0505242999999997,0.6769,2.1508,0.44,3.8525002,1.1048,0.0965,0.4005,76.4475,144.0,2014.0,201.0,verano,julio,E,24.27,4.539999999999964,51.010000000000005,1.8505242999999998,0.4119617700709618
983.7086,981.17,985.67,1.2522,86.0718,63.41,94.2,7.4703,1.5716,0.34,3.3243348499999996,0.9937,2.7308,0.9,5.32514947,1.4869,0.1756,-0.3689,295.4598,144.0,2014.0,202.0,verano,julio,NO,27.44,4.5,30.790000000000006,2.9843348499999998,0.408561586544795
990.647,988.82,992.24,1.2112,57.8874,36.95,77.4,14.1271,11.16576,2.3040000000000003,24.948,1.5581,4.7526,1.28,9.37,2.1506,2.4686,1.3953,,144.0,2014.0,204.0,invierno,septiembre,NE,22.66,3.419999999999959,40.45,22.644,2.835638913895773
988.7947,987.84,989.45,0.4054,71.0803,0.551,95.4,10.2479,11.92536,1.368,25.56,,5.2022,0.8,11.21,2.463,2.416,2.0241,39.9558,144.0,2014.0,205.0,,agosto,NE,22.84,1.6100000000000136,94.849,24.192,3.1518307076998915
987.3142,,988.36,0.6197,0.8414069999999999,0.6183,96.6,12.0471,4.61736,0.6120000000000001,13.608,84.71,2.3101,0.44,5.32,-62.755,0.9305,0.2808,16.7953,144.0,2014.0,206.0,invierno,marzo,N,26.77,,95.98169999999999,12.996,0.9719459295660433
986.995,985.64,988.0,0.5871,81.5729,0.5058,98.7,15.2034,4.71312,0.432,10.692552168,1.1065,2.2528,,,1.7292,,0.5493,52.1011,144.0,2014.0,207.0,invierno,noviembre,NE,27.43,2.3600000000000136,98.19420000000001,10.260552168,
988.1112,986.82,989.13,0.6404,82.4993,54.63,96.9,14.7477,,0.8280000000000001,12.456,0.672,2.0347,9.284024229282805,0.48,1.1539,-0.1634,-0.0354,192.2334,144.0,2014.0,208.0,invierno,junio,,26.76,2.3099999999999454,42.27,11.628,0.16719066959612308
985.9892,983.43,988.73,1.9376,0.8011050000000001,0.5752,99.4,15.6784,1.8261,0.29,4.52,0.9445,2.9263,,7.28,1.469,0.6754,0.8261,50.7288,144.0,2014.0,209.0,verano,julio,NE,24.5,5.300000000000068,98.82480000000001,4.2299999999999995,1.0670549985825473
982.151,980.53,983.78,1.0121,86.7125,72.0,96.9,7.6547,1.3315,0.27,4.4,0.7325,2.2517,0.64,5.76,1.0442,0.7184,0.2218,17.1551,144.0,2014.0,210.0,verano,julio,N,21.0,3.25,24.900000000000006,4.130000000000001,0.7518602263718969
982.9054,980.4,986.93,2.009,91.7629,85.2,97.5,3.3002,4.54248,0.972,11.52,,2.1703,0.48,4.72,0.9115,0.098,-0.3648,285.0298,143.0,2014.0,211.0,invierno,mayo,O,25.58,6.529999999999973,12.299999999999997,10.548,0.37773408636235095
988.4836,986.97,989.61,0.7975,68.5559,,92.2,16.4056,4.945679999999999,0.6120000000000001,10.116,0.6736,2.2807,0.44,4.6,0.9998,0.2967,-0.0845,344.0975,144.0,2014.0,212.0,invierno,noviembre,N,26.1,2.6399999999999864,,9.504,0.30849820096720176
986.7412,984.67,989.1,1.6464,64.229,37.82,94.2,19.7,1.4763,0.2,2.12508882,0.8752,2.5329,0.48,3.62880664,1.3938,0.0277,0.7411,87.8581,144.0,2014.0,213.0,invierno,febrero,E,29.76,4.430000000000064,56.38,1.9250888200000003,0.7416174890062935
982.5197,980.15,985.01,1.436,68.538,41.6,95.0,18.7095,1.4485,0.15,3.54802841,0.9601,2.6471,0.44,9.49,1.7364,-0.7879,0.421,151.8845,144.0,2014.0,214.0,verano,agosto,SE,23.48,4.860000000000014,53.4,3.39802841,0.8933237990784753
984.3576,,986.3,1.334,90.4201,76.8,98.8,6.3689,4.6818,1.2240000000000002,18.504,0.6741,2.2215,0.8,9.89,1.1518,-0.4242,-0.3748,221.466,144.0,2014.0,215.0,invierno,marzo,SO,24.36,,22.0,17.28,0.566057134925442
988.4269,986.06,990.91,1.2009,86.548,62.98,97.2,9.8114,5.38488,0.684,27.108,1.2896,2.5356,0.52,11.57,1.9456,-0.2247,-0.1106,206.2094,144.0,2014.0,216.0,invierno,mayo,SO,22.6,4.850000000000023,34.220000000000006,26.424,0.25044450483091063
991.461,990.04,993.18,0.8191,86.9012,0.611,99.3,10.7671,1.4096,,,0.7457,2.5498,0.6,7.36,1.2989,-0.2519,-0.4628,241.4426,144.0,2014.0,,,febrero,SO,24.12,3.1399999999999864,98.689,,0.526913133258225
991.326,988.91,993.21,1.6746,76.5847,,99.4,20.0694,1.201,0.16,3.21,0.5435,2.0182,0.48,4.84,0.8649,-0.3656,0.0028,179.5659,144.0,2014.0,218.0,verano,agosto,S,22.42,4.300000000000068,,3.05,0.36561072194343536
988.7031,988.0,990.1,0.4778,77.5498,0.5781000000000001,,12.7674,1.0394,0.16,3.22,0.6044,1.8908,0.52,,0.9577,-0.4277,-0.2691,212.1772,144.0,2014.0,219.0,verano,diciembre,SO,26.7,2.1000000000000227,,3.06,0.5053138628614893
987.8424,983.85,990.23,2.2822,69.6414,,,21.95,1.3049,0.23,2.74,0.6035,2.3807,0.48,4.8,1.0847,-0.2731,0.4039,124.0702,144.0,2014.0,220.0,invierno,marzo,SE,25.59,6.3799999999999955,,2.5100000000000002,0.4875641701355833
983.8905,979.14,989.05,3.0737,71.2569,48.77,93.6,17.1381,2.3744,0.32,7.33,1.819,3.8346,0.56,11.49,2.814,-1.9659,-0.6882,199.2946,144.0,2014.0,,,agosto,S,21.91,9.909999999999968,44.82999999999999,7.01,2.0828783089753466
985.4231,981.33,987.43,1.8271,62.8699,0.3972,93.1,17.7528,2.4997,0.48,6.27,1.1412,4.18,1.0,9.97,1.958,-1.4119,-1.8605,232.8043,144.0,2014.0,223.0,verano,agosto,SO,22.28,6.099999999999909,92.7028,5.789999999999999,2.335577414687854
986.0342,984.43,987.47,1.0115,60.4666,,,14.2991,2.7781,0.54,6.87,1.8642,4.5901,0.86,11.05,3.0636,-2.1052,-1.6231,217.6321,,2014.0,224.0,verano,agosto,SO,21.22,3.0400000000000773,,6.33,2.658255189029074
980.4995,,,2.2977,75.7284,0.5073,95.6,14.0623,1.8467,,,0.835,3.0819,9.890621091461597,1.24,1.2484,-1.436,-0.3184,192.5037,144.0,2014.0,225.0,verano,agosto,S,19.97,,95.0927,,1.470875440001634
984.1313,980.29,985.32,1.2015,73.5339,0.5176,93.8,12.7767,2.8392,0.4,6.2,1.2063,4.5415,0.8,10.29,1.9046,,-1.6271,218.764,144.0,2014.0,226.0,verano,agosto,SO,18.41,5.030000000000086,93.2824,5.8,
985.6394,984.67,987.7,0.7663,83.2202,61.26,,9.0511,1.5813,0.32,4.83,0.8975,2.651,0.68,9.41,1.3986,-1.1412,-0.6935,211.2881,144.0,2014.0,227.0,verano,agosto,SO,19.17,3.0300000000000864,,4.51,1.3353949565577967
986.1887,,982.05,2.801,0.694848,0.5318,89.5,11.1842,3.2969,0.25,8.27,2.0466,5.2983,16.596154333981225,0.48,3.1317,-2.8102,-1.5966,209.6025,144.0,2014.0,229.0,verano,agosto,SO,17.53,,88.9682,8.02,3.2320822390527133
981.2935,980.27,,1.0384,71.2333,,,5.6897,4.098,0.79,7.92,1.4503,6.3062,2.28,12.37,2.1357,-3.4961,-2.0321,210.1675,144.0,2014.0,230.0,,agosto,SO,19.63,,,7.13,4.043778631428778
984.7756,983.12,987.29,1.1036,71.7649,44.49,92.0,16.8953,,0.864,25.812,2.0718,5.032,0.68,10.65,,-2.4542,-1.7363,215.2793,144.0,2014.0,231.0,invierno,enero,SO,18.21,4.169999999999959,47.51,24.948,3.006299274856048
989.0453,987.32,990.01,0.7197,61.998,41.43,84.8,14.1626,1.8293,0.23,,0.9251,3.3234,0.56,8.07,1.6666,-0.6655,-1.3936,244.4744,144.0,2014.0,232.0,verano,agosto,SO,18.57,2.689999999999941,43.37,,1.544348150515291
989.7632,988.99,990.49,0.4129,66.7721,45.75,92.9,15.4921,1.3457,0.3,2.99,0.5633,2.4154,0.68,6.29,1.1251,-0.4539,-0.8573,242.1021,144.0,2014.0,233.0,verano,agosto,SO,19.19,1.5,47.150000000000006,2.6900000000000004,0.9700456174840439
987.8269,986.16,989.82,1.1912,63.5249,34.44,95.3,21.8543,2.1058,0.34,3.36783082,1.2601,3.5273,0.8,6.05836725,1.9996,-1.6148,-1.0549,213.1556,144.0,2014.0,234.0,,agosto,SO,16.46,3.660000000000082,60.86,3.02783082,1.9288320429731565
986.8015,985.93,988.25,0.6048,81.0262,0.6358,94.7,8.1723,1.0793,0.27,3.16,0.5595,1.9332,0.64,5.41,0.9494,-0.2768,-0.2327,220.0477,144.0,2014.0,235.0,,agosto,SO,15.89,2.32000000000005,94.0642,2.89,0.3616179337366995
990.726,988.21,992.41,1.3538,0.7455819999999901,0.9731087634940336,53.41,12.5826,1.9218,,3.9,0.9048,3.3214,0.52,7.93,1.5197,-0.5338,-1.6678,252.2531,144.0,2014.0,236.0,verano,agosto,O,18.7,4.199999999999932,52.436891236505964,,1.7511422786284385
988.7851,984.28,992.31,2.4131,70.7078,0.4554999999999999,94.8,17.7631,2.1086,0.27,3.5853106699999997,1.321,3.3883,0.56,5.561270449999999,2.1286,-1.7356,-0.7961,204.6411,144.0,2014.0,237.0,,agosto,SO,15.1,8.029999999999973,94.3445,3.3153106699999997,1.9094718039290344
981.2731,979.07,984.13,1.2825,91.6062,76.7,97.2,5.5037,4.28508,,,0.5857,1.8747,0.58,4.68,0.7607,0.3248,0.3789,49.3967,144.0,2014.0,238.0,invierno,enero,NE,19.65,5.059999999999945,20.5,,0.49905936520618466
988.3897,983.15,992.03,2.7505,73.1145,47.69,96.5,17.9052,1.1948,0.14,2.75,0.5539,2.3049,0.26,5.24,1.0357,0.6249,-0.1139,349.6686,144.0,,239.0,verano,agosto,N,22.65,8.879999999999995,48.81,2.61,0.6351954187492225
991.2331,989.48,992.75,1.0952,71.3174,45.81,96.6,18.7364,1.361,0.19,3.61,0.8018,2.3319,0.44,6.4,1.2932,-1.1423,-0.2686,193.2333,144.0,2014.0,240.0,verano,,S,22.4,3.269999999999982,50.78999999999999,3.42,1.1734544089993442
989.2879,,,0.5601,80.3256,55.9,91.0,9.2871,1.1158,0.19,,0.499,2.0103,0.52,3.96,0.7035,-0.6012,-0.2044,198.7787,144.0,2014.0,241.0,verano,octubre,S,20.69,,35.1,,0.634996692904774
990.6901,989.6,,0.5366,78.7112,0.5666,98.2,15.5524,5.9472,0.8280000000000001,8.813526264,0.9811,2.7411,0.54,4.64785508,1.6485,-1.1235,-0.907,218.9154,144.0,2014.0,242.0,,diciembre,SO,17.69,,97.63340000000001,7.985526264,1.4439187130860243
987.3284,985.46,989.62,1.1374,87.0863,,,9.2358,1.5672,0.34,3.58,0.9135,2.582,0.76,5.27,1.1756,-0.8004,-0.578,215.8339,144.0,2014.0,243.0,verano,agosto,SO,18.63,4.159999999999968,,3.24,0.9872811960125646
991.5592,988.59,993.15,1.3069,79.7785,61.74,91.5,8.7045,7.26192,1.8,13.68,0.859,3.4497,1.1,5.93,1.0359,-0.3982,-1.5985,256.0121,144.0,2014.0,244.0,otoño,julio,O,17.81,4.559999999999945,29.759999999999998,11.879999999999999,1.6473510524475348
994.2557,,997.4,1.6459,86.7097,71.6,93.9,5.8425,8.22672,1.548,19.836,,3.5063,0.84,7.69,1.4848,0.9035,0.0309,1.9561,144.0,2014.0,245.0,otoño,diciembre,N,16.45,,22.30000000000001,18.287999999999997,0.9040282407093265
996.8422,995.96,997.95,0.507,85.516,70.9,95.4,6.1991,2.6664,0.35,3.0074356399999997,0.9604,3.9582,1.0,4.40552039,1.4402,2.0942,1.4087,33.9278,144.0,2014.0,246.0,otoño,septiembre,NE,18.04,1.990000000000009,24.5,2.6574356399999997,2.5239075517934486
994.0931,991.94,995.89,1.2602,90.4528,0.8059999999999999,,4.801,1.8309,0.11,3.84,,2.6768,0.26,5.29,1.2357,1.339,0.7936,30.6552,144.0,2014.0,247.0,otoño,mayo,NE,25.47,3.949999999999932,,3.73,1.5565095438191183
988.9982,986.78,991.84,1.7254,85.3168,0.5837,99.7,14.5164,1.3326,0.16,4.37,1.0085,2.1225,0.4,5.52,1.3702,0.2247,0.394,60.3086,144.0,2014.0,248.0,otoño,enero,NE,25.5,5.060000000000059,99.11630000000001,4.21,0.45357038042623554
986.3894,985.01,987.26,0.6831,82.0411,54.57,99.4,16.0349,1.4355,0.24,2.55383481,0.9519,2.3238,0.52,4.23153651,1.4446,-1.0607,-0.2365,192.5713,144.0,2014.0,249.0,otoño,julio,S,23.35,2.25,44.830000000000005,2.3138348100000004,1.0867459408711861
987.5481,986.66,989.49,0.7245,90.8213,67.35,99.5,8.4601,1.158,0.2,3.53,0.6775,2.0357,0.42,6.04,1.0219,-0.2272,-0.2809,231.0304,144.0,2014.0,250.0,otoño,septiembre,SO,21.85,2.830000000000041,32.150000000000006,3.3299999999999996,0.3612819536041068
990.239,989.25,991.83,0.6783,84.6058,65.48,96.7,9.7038,1.125,0.18,3.28,0.6117,1.9528,0.4,6.28,0.9819,0.8672,0.1282,8.4108,144.0,2014.0,251.0,otoño,enero,N,19.6,2.580000000000041,31.22,3.0999999999999996,0.8766248228290138
992.0113,991.39,992.8,0.4164,74.6381,0.5147999999999999,93.3,12.5077,1.1686,0.13,2.01945575,0.6012,2.2208,9.059775081631328,0.14912904,1.0956,0.1239,-0.5941,281.7761,144.0,2014.0,252.0,,septiembre,O,16.86,1.4099999999999682,92.7852,1.8894557500000002,0.6068822126244927
991.1003,989.62,992.3,0.8046,77.3281,95.75118509683888,,10.5022,1.1122,0.19,2.03188317,0.6946,,0.4,3.5356009900000003,1.2602,0.221,-0.2,317.8583,144.0,2014.0,253.0,otoño,septiembre,NO,15.2,2.67999999999995,,1.84188317,0.2980620740718282
990.1323,988.38,992.14,1.19,87.3014,71.0,97.4,8.2661,8.72208,0.7200000000000001,26.136,157.51,3.7496,0.4,9.45,-113.775,1.668,1.2961,37.8484,144.0,2014.0,254.0,otoño,junio,NE,15.49,3.759999999999991,26.400000000000006,25.416,2.1123681520984925
990.4804,989.08,992.95,,96.6368,93.9,98.5,1.472,4.2199,1.09,7.12,1.5535,6.4086,12.84604712154219,2.52,1.9132,3.3125,1.7127,27.3413,144.0,2014.0,255.0,,septiembre,NE,16.01,3.8700000000000045,4.599999999999994,6.03,3.7290746224767344
994.2662,993.01,995.23,0.658,98.0111,95.9,99.3,1.0873,1.4307,0.44,2.6718953,0.8173,2.6921,0.8,4.082407470000001,1.0243,0.2897,0.1209,,144.0,2014.0,256.0,otoño,noviembre,NE,16.08,2.2200000000000273,3.3999999999999915,2.2318953,0.31391543447240694
993.4678,992.27,994.64,0.6652,93.5729,84.0,98.9,4.2655,7.68708,1.764,9.216174672,76.85,3.5356,1.14,3.5356009900000003,-52.025,1.8322,0.7875,23.259,144.0,2014.0,257.0,otoño,enero,NE,20.99,2.3700000000000045,14.900000000000006,7.452174671999999,1.994270064459676
990.8264,989.56,992.06,0.7404,79.7544,52.39,99.6,17.8488,1.5657,0.14,4.36,1.335,2.6564,0.36,7.08,2.0866,-0.294,0.9376,107.4074,144.0,2014.0,259.0,otoño,,E,22.75,2.5,47.209999999999994,4.220000000000001,0.9826137389635868
988.6456,987.17,990.17,1.0523,78.8535,56.74,,14.6253,1.3102,0.13,2.19965334,0.9783,2.286,0.24,3.67851632,1.6345,-0.6352,0.6045,136.4178,144.0,,260.0,otoño,noviembre,SE,22.22,3.0,,2.06965334,0.876869026708094
987.2101,986.51,987.66,0.3019,84.0555,58.36,99.4,13.1187,3.727440000000001,0.5760000000000001,8.424,0.5239,1.7279,0.4,3.72,0.7722,-0.5144,0.096,169.4328,144.0,2014.0,261.0,otoño,junio,S,24.16,1.1499999999999773,41.040000000000006,7.847999999999999,0.52328133924305
986.893,985.81,987.89,0.5951,84.7793,60.63,97.4,9.6879,1.5816,,,0.8903,2.506,0.72,5.76,1.2098,-0.7118,-0.2488,199.2638,144.0,2014.0,262.0,otoño,noviembre,S,21.93,2.080000000000041,36.77,,0.7540296280651045
987.7013,986.8,988.22,0.2631,94.2333,0.7509999999999999,99.8,6.2357,1.0917,0.29,3.98,0.6414,,0.74,5.81,0.9017,-0.6895,-0.4082,210.6307,144.0,2014.0,263.0,otoño,febrero,SO,18.0,1.4200000000000728,99.04899999999999,3.69,0.8012724193431345
